conv_id,turn,speaker,clause_number,clause,emotion,expanded emotion cause evidence,expanded emotion cause span,type
tr_2520,2,B,1,Congratulations .,happiness,"[1, 1]",[],['inter-personal']
tr_2520,2,B,2,That's great !,happiness,"[1, 1]",[],['inter-personal']
tr_2520,3,A,1,I'm so happy .,happiness,"[1, 3]",[],"['no-context', 'self-contagion']"
tr_2520,3,A,2,I don't have to worry about finding a job and interviewing anymore .,happiness,"[1, 3]","[""I don't have to worry about finding a job and interviewing anymore .""]","['no-context', 'self-contagion']"
tr_2520,4,B,1,When do you start ?,neutral,[],[],[]
tr_2520,5,A,1,I start next Monday .,neutral,[],[],[]
tr_2520,6,B,1,You're going to have to put in a lot of hours you know .,happiness,[3],[],['inter-personal']
tr_2520,7,A,1,I know .,happiness,[7],[],['no-context']
tr_2520,7,A,2,"I'm a little nervous , but it's pretty exciting .",happiness,[7],"[""I'm a little nervous , but it's pretty exciting .""]",['no-context']
tr_2520,8,B,1,I bet .,happiness,"[3, 7]",[],['inter-personal']
tr_2520,8,B,2,You must be stoked .,happiness,"[3, 7]",[],['inter-personal']
tr_2520,9,A,1,Yeah .,happiness,[9],[],['no-context']
tr_2520,9,A,2,I'm going to celebrate tonight .,happiness,[9],[],['no-context']
tr_2520,9,A,3,Wanna hang out ?,happiness,[9],[],['no-context']
tr_2520,10,B,1,Sure .,happiness,[9],[],['inter-personal']
tr_2520,10,B,2,It's on you right ?,happiness,[9],[],['inter-personal']
tr_2520,11,A,1,Of course .,neutral,[],[],[]
tr_2520,11,A,2,How about Toby ?,neutral,[],[],[]
tr_2520,11,A,3,Should we call him ?,neutral,[],[],[]
tr_2520,12,B,1,I don't know .,neutral,[],[],[]
tr_2520,12,B,2,He's a little depressed .,neutral,[],[],[]
tr_2520,12,B,3,He's having a hard time finding a job right now .,neutral,[],[],[]
tr_2520,13,A,1,I should still tell him .,neutral,[],[],[]
tr_2520,13,A,2,"In the least , I can refer him to my company .",neutral,[],[],[]
tr_2520,13,A,3,It might help .,neutral,[],[],[]
tr_2520,14,B,1,That sounds like a good idea .,happiness,[13],[],['inter-personal']
tr_2944,1,A,1,"Hello , this is Helen speaking .",neutral,[],[],[]
tr_2944,2,B,1,"Hello , Helen .",neutral,[],[],[]
tr_2944,2,B,2,This is John .,neutral,[],[],[]
tr_2944,2,B,3,How are you ?,neutral,[],[],[]
tr_2944,3,A,1,"Fine , thank you .",happiness,[2],[],['inter-personal']
tr_2944,3,A,2,And you ?,happiness,[2],[],['inter-personal']
tr_2944,4,B,1,"Fine , thanks .",happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_2944,4,B,2,I ' ll have a party next Sunday at home .,happiness,"[3, 4]","[""I ' ll have a party next Sunday at home .""]","['no-context', 'inter-personal']"
tr_2944,4,B,3,I ' m calling to ask whether you can come or not .,happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_2944,5,A,1,"Oh , how wonderful .",happiness,[4],[],['inter-personal']
tr_2944,5,A,2,I ' ll be glad to .,happiness,[4],[],['inter-personal']
tr_2944,6,B,1,"Okay , now you are a famous star .",happiness,"[4, 5]",[],['hybrid']
tr_2944,7,A,1,"Hum , don ' t say that .",neutral,[],[],[]
tr_2944,7,A,2,Maybe you can do something useful for me .,neutral,[],[],[]
tr_2944,8,B,1,What ' s wrong with you ?,surprise,[7],[],['inter-personal']
tr_2944,9,A,1,I ' ll tell you at the party .,neutral,[],[],[]
tr_2944,10,B,1,Okay .,neutral,[],[],[]
tr_2744,1,A,1,What's the matter with you then ?,neutral,[],[],[]
tr_2744,1,A,2,You look miserable .,neutral,[],[],[]
tr_2744,2,B,1,It's us .,sadness,"['b', 1]",[],"['latent', 'inter-personal']"
tr_2744,3,A,1,What do you mean by us ?,neutral,[],[],[]
tr_2744,4,B,1,"Well , you always say you're busy .",sadness,[4],"[""Well , you always say you're busy .""]",['no-context']
tr_2744,5,A,1,That's right .,neutral,[],[],[]
tr_2744,6,B,1,And you often go back to live with your parents and leave our son in the room by himself .,neutral,[],[],[]
tr_2744,7,A,1,I ...,neutral,[],[],[]
tr_2744,7,A,2,I ...,neutral,[],[],[]
tr_2744,7,A,3,"I miss my parents , also they miss me .",neutral,[],[],[]
tr_2744,8,B,1,"Oh I remember , I cut terrible calls , and you didn't say anything about it .",neutral,[],[],[]
tr_2744,9,A,1,You mean I am groaned a few words ?,neutral,[],[],[]
tr_2744,10,B,1,Totally not .,sadness,[10],[],['no-context']
tr_2744,10,B,2,Perhaps it's about our marriage .,sadness,[10],"[""Perhaps it's about our marriage .""]",['no-context']
tr_3280,1,B,1,Listen to this .,neutral,[],[],[]
tr_3280,1,B,2,Mary got married .,neutral,[],[],[]
tr_3280,2,A,1,Is she really ?,surprise,[1],[],['inter-personal']
tr_3280,2,A,2,I can ' t believe it !,surprise,[1],[],['inter-personal']
tr_3280,3,B,1,Yes .,neutral,[],[],[]
tr_3280,3,B,2,Yesterday .,neutral,[],[],[]
tr_3280,4,A,1,Good gracious .,surprise,[1],[],['inter-personal']
tr_3280,4,A,2,That ' s incredible !,surprise,[1],[],['inter-personal']
tr_3280,5,B,1,She married Jerrod .,neutral,[],[],[]
tr_3280,6,A,1,You ' re kidding .,surprise,[5],[],['inter-personal']
tr_3280,7,B,1,She ' s going to live in Paris .,surprise,[7],"[""She ' s going to live in Paris .""]",['no-context']
tr_3280,8,A,1,Really ?,surprise,[7],[],['inter-personal']
tr_3280,8,A,2,I ' m surprised .,surprise,[7],[],['inter-personal']
tr_3107,1,A,1,"David , why didn ' t you clean the room ?",neutral,[],[],[]
tr_3107,2,B,1,I ' m not in the mood .,sadness,[2],"[""I ' m not in the mood .""]",['no-context']
tr_3107,3,A,1,Why are you feeling depressed ?,neutral,[],[],[]
tr_3107,4,B,1,I was told my girlfriend was speaking ill of me .,sadness,"[4, 2]",['I was told my girlfriend was speaking ill of me .'],"['no-context', 'self-contagion']"
tr_3107,4,B,2,That ' s a real let-down .,sadness,"[4, 2]",[],"['no-context', 'self-contagion']"
tr_3107,5,A,1,I don ' t think she will do such a thing .,neutral,[],[],[]
tr_3107,6,B,1,But she did and made me disappointed .,sadness,"[4, 2]",[],['self-contagion']
tr_3107,7,A,1,"Oh , cheer up .",neutral,[],[],[]
tr_3107,7,A,2,A girlfriend is not everything .,neutral,[],[],[]
tr_3107,8,B,1,But she means a lot to me .,sadness,"[4, 2]",[],['self-contagion']
tr_3107,9,A,1,Then forgive her mistake .,neutral,[],[],[]
tr_3107,10,B,1,Oh .,sadness,"[4, 2]",[],['self-contagion']
tr_3107,10,B,2,I just can ' t forget it .,sadness,"[4, 2]",[],['self-contagion']
tr_1628,1,A,1,"Hello , Tom !",neutral,[],[],[]
tr_1628,1,A,2,Do you have plans for this evening ?,neutral,[],[],[]
tr_1628,2,B,1,Nothing special .,neutral,[],[],[]
tr_1628,3,A,1,How about having dinner with me ?,happiness,[3],['How about having dinner with me ?'],['no-context']
tr_1628,4,B,1,That's great .,happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_1628,4,B,2,I would love to .,happiness,"[3, 4]",['I would love to .'],"['no-context', 'inter-personal']"
tr_1628,4,B,3,And when ?,happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_1628,5,A,1,"Let ' s fix it at seven o'clock , OK ?",happiness,"[3, 4]",[],['hybrid']
tr_1628,6,B,1,No problem .,happiness,"[3, 4]",[],['hybrid']
tr_1628,6,B,2,"However , maybe I should come early to help you prepare the dinner .",happiness,"[3, 4]",[],['hybrid']
tr_1628,7,A,1,Don ' t worry .,happiness,"[3, 4]",[],['hybrid']
tr_1628,7,A,2,I will arrange everything .,happiness,"[3, 4]",[],['hybrid']
tr_1628,8,B,1,"All right , see you tonight .",happiness,"[3, 4, 8]","['All right , see you tonight .']","['no-context', 'hybrid']"
tr_1628,9,A,1,See you .,happiness,"[3, 4]",[],['hybrid']
tr_1664,1,A,1,You said you like classical music very much .,happiness,['b'],[],['latent']
tr_1664,1,A,2,Then who is your favorite opera star ?,happiness,['b'],[],['latent']
tr_1664,2,B,1,"There are three of them , the Three Tenors .",happiness,"['b', 1, 2]","['There are three of them , the Three Tenors .']","['latent', 'no-context', 'inter-personal']"
tr_1664,3,A,1,"Oh , you mean Pavarotti , Domingo and Carreras .",happiness,"['b', 2]",[],"['latent', 'inter-personal']"
tr_1664,3,A,2,Have you been to their live shows ?,happiness,"['b', 2]",['Have you been to their live shows ?'],"['latent', 'inter-personal']"
tr_1664,4,B,1,"Yeah , it's really a unique experience .",happiness,"['b', 1, 2, 4]","[""Yeah , it's really a unique experience .""]","['latent', 'no-context', 'hybrid']"
tr_1664,4,B,2,It's a solo concert by Pavarotti .,happiness,"['b', 1, 2, 4]","[""It's a solo concert by Pavarotti .""]","['latent', 'no-context', 'hybrid']"
tr_1664,4,B,3,He put on the performance in the Forbidden City in Beijing .,happiness,"['b', 1, 2, 4]",['He put on the performance in the Forbidden City in Beijing .'],"['latent', 'no-context', 'hybrid']"
tr_1664,5,A,1,I've heard of that one .,happiness,[4],[],['inter-personal']
tr_1664,5,A,2,It was also his swan song .,happiness,[4],[],['inter-personal']
tr_1664,6,B,1,"Besides , speaking of classical music , we should never forget about the New Year's Concert .",happiness,"['b', 1, 2, 4, 6]","[""Besides , speaking of classical music , we should never forget about the New Year's Concert .""]","['latent', 'no-context', 'hybrid']"
tr_1664,7,A,1,Of course not .,happiness,[6],[],['inter-personal']
tr_1664,7,A,2,"People all over the world watch it on TV , or listen to it on the radio .",happiness,[6],[],['inter-personal']
tr_1664,8,B,1,Sure .,happiness,[6],[],['self-contagion']
tr_1664,8,B,2,It's undoubtedly one of the biggest classical music events .,happiness,[6],[],['self-contagion']
tr_1664,8,B,3,Have you ever been to the live show ?,happiness,[6],[],['self-contagion']
tr_1664,9,A,1,"Yes , I went to the New Year's Concert in 2005 .",happiness,"[6, 9]","[""Yes , I went to the New Year's Concert in 2005 .""]","['no-context', 'inter-personal']"
tr_1664,10,B,1,"Wow , you are so lucky .",happiness,[9],[],['inter-personal']
tr_1664,10,B,2,I saw that one on TV .,happiness,[9],[],['inter-personal']
tr_1664,10,B,3,But it must be so different to be there in the concert hall .,happiness,[9],[],['inter-personal']
tr_1664,11,A,1,That's for sure .,happiness,"[6, 9, 11]",[],"['no-context', 'hybrid']"
tr_1664,11,A,2,"You know , it's really amazing to be in the best concert hall , listening to the performance by the best orchestra .",happiness,"[6, 9, 11]",[],"['no-context', 'hybrid']"
tr_1664,11,A,3,I had the greatest time ever .,happiness,"[6, 9, 11]",[],"['no-context', 'hybrid']"
tr_1664,12,B,1,Who was the conductor at that event ?,happiness,"[9, 11]",[],['inter-personal']
tr_1664,13,A,1,Lorin Maazel .,happiness,"[6, 9, 11, 13]",[],"['no-context', 'hybrid']"
tr_1664,13,A,2,He did an amazing job .,happiness,"[6, 9, 11, 13]",['He did an amazing job .'],"['no-context', 'hybrid']"
tr_1664,13,A,3,"Moreover , he just celebrated his 75th birthday .",happiness,"[6, 9, 11, 13]",[],"['no-context', 'hybrid']"
tr_1664,14,B,1,So cool .,happiness,"[9, 11, 13]",[],['inter-personal']
tr_1664,14,B,2,I wish I can go to the live New Year's Concert someday in the future .,happiness,"[9, 11, 13]",[],['inter-personal']
tr_1664,15,A,1,The right opportunity for you would come along soon .,happiness,"[6, 9, 11, 13]",[],['hybrid']
tr_1664,15,A,2,"You know , music is transnational .",happiness,"[6, 9, 11, 13]",[],['hybrid']
tr_1664,16,B,1,I believe in that .,happiness,"[15, 16]",[],"['no-context', 'inter-personal']"
tr_1664,16,B,2,"Well , the performance is about to begin .",happiness,"[15, 16]","['Well , the performance is about to begin .']","['no-context', 'inter-personal']"
tr_1664,16,B,3,Let's be quiet .,happiness,"[15, 16]",[],"['no-context', 'inter-personal']"
tr_3773,1,A,1,I just love your hair that way .,happiness,[1],['I just love your hair that way .'],['no-context']
tr_3773,2,B,1,Thanks .,happiness,[1],[],['inter-personal']
tr_3773,3,A,1,Where did you have it done ?,neutral,[],[],[]
tr_3773,4,B,1,My sister did it .,neutral,[],[],[]
tr_3773,4,B,2,When did you get yours cut ?,neutral,[],[],[]
tr_3773,5,A,1,Just yesterday .,neutral,[],[],[]
tr_3773,5,A,2,I'm still getting used to it .,neutral,[],[],[]
tr_3773,6,B,1,"Well , it looks very nice .",happiness,[6],"['Well , it looks very nice .']",['no-context']
tr_3773,7,A,1,Thanks .,happiness,[6],[],['inter-personal']
tr_1598,1,A,1,It's very thoughtful of you to invite me to your wedding .,happiness,[1],"[""It's very thoughtful of you to invite me to your wedding .""]",['no-context']
tr_1598,2,B,1,How can I forget my old friend ?,happiness,[1],[],['inter-personal']
tr_1598,3,A,1,My best wishes to you and the bride !,happiness,"[1, 3]",['My best wishes to you and the bride !'],"['no-context', 'self-contagion']"
tr_1598,4,B,1,Thank you very much .,happiness,[3],[],['inter-personal']
tr_505,1,A,1,"Where to , miss ?",neutral,[],[],[]
tr_505,2,B,1,Hi !,neutral,[],[],[]
tr_505,2,B,2,"Crenshaw and Hawthorne , at the Holiday Inn that is on that corner .",neutral,[],[],[]
tr_505,3,A,1,Sure thing .,neutral,[],[],[]
tr_505,3,A,2,"So , where are you flying in from ?",neutral,[],[],[]
tr_505,4,B,1,From China .,neutral,[],[],[]
tr_505,5,A,1,Really ?,surprise,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_505,5,A,2,"You don ' t look very Chinese to me , if you don ' t mind me saying so .",surprise,"[4, 5]","[""You don ' t look very Chinese to me , if you don ' t mind me saying so .""]","['no-context', 'inter-personal']"
tr_505,6,B,1,It ' s fine .,happiness,[5],[],['inter-personal']
tr_505,6,B,2,I am actually from Mexico .,happiness,[5],[],['inter-personal']
tr_505,6,B,3,"I was in China on a business trip , visiting some local companies that manufacture bathroom products .",happiness,[5],[],['inter-personal']
tr_505,7,A,1,Wow sounds interesting !,happiness,"[5, 6]",[],['hybrid']
tr_505,7,A,2,"Excuse me if I am being a bit nosy but , how old are you ?",happiness,"[5, 6]",[],['hybrid']
tr_505,8,B,1,Don ' t you know it ' s rude to ask a lady her age ?,neutral,[],[],[]
tr_505,9,A,1,Don ' t get me wrong !,neutral,[],[],[]
tr_505,9,A,2,It ' s just that you seem so young and already doing business overseas !,neutral,[],[],[]
tr_505,10,B,1,Well thank you !,happiness,[9],[],['inter-personal']
tr_505,10,B,2,"In that case , I am 26 years old , and what about yourself ?",happiness,[9],[],['inter-personal']
tr_505,11,A,1,I am 40 years old and was born and raised here in the good old U .,neutral,[],[],[]
tr_505,11,A,2,"S of A , although I have some Colombian heritage .",neutral,[],[],[]
tr_505,12,B,1,Really ?,surprise,[11],[],['inter-personal']
tr_505,12,B,2,That ' s great !,surprise,[11],[],['inter-personal']
tr_505,12,B,3,Do you speak some Spanish ?,surprise,[11],[],['inter-personal']
tr_505,13,A,1,Uh ...,neutral,[],[],[]
tr_505,13,A,2,yeah ..,neutral,[],[],[]
tr_505,13,A,3,of course !,neutral,[],[],[]
tr_505,14,B,1,Que bien !,happiness,"[12, 13]",[],['hybrid']
tr_505,14,B,2,Sentences poems habeas en espanol !,happiness,"[12, 13]",[],['hybrid']
tr_605,1,A,1,I can ' t believe it !,surprise,['b'],"[""I can ' t believe it !""]",['latent']
tr_605,2,B,1,What ' s wrong ?,neutral,[],[],[]
tr_605,2,B,2,That was a great goal .,neutral,[],[],[]
tr_605,3,A,1,"Yes , but I bet $ 200 dollars on the Cougars !",surprise,[3],"['Yes , but I bet $ 200 dollars on the Cougars !']",['no-context']
tr_605,4,B,1,Looks like you ' re going to lose out on this game then .,neutral,[],[],[]
tr_605,5,A,1,I can ' t believe it !,surprise,[5],[],['no-context']
tr_605,5,A,2,I thought the Cougars were going to win for sure .,surprise,[5],['I thought the Cougars were going to win for sure .'],['no-context']
tr_605,6,B,1,What were the odds ?,neutral,[],[],[]
tr_605,7,A,1,"20 to 1 , in favour of the Cougars !",surprise,"[5, 7]","['20 to 1 , in favour of the Cougars !']","['no-context', 'self-contagion']"
tr_605,8,B,1,Too bad .,neutral,[],[],[]
tr_2400,1,A,1,"Jenny , are you having a good time ?",happiness,[1],"['Jenny , are you having a good time ?']",['no-context']
tr_2400,2,B,1,"Yes , of course .",happiness,[2],[],['no-context']
tr_2400,2,B,2,This is a really wonderful party with interesting people and great food .,happiness,[2],['This is a really wonderful party with interesting people and great food .'],['no-context']
tr_2400,3,A,1,I ' m glad you are enjoying yourself .,happiness,[2],[],['inter-personal']
tr_2400,4,B,1,Thank you for the invitation .,happiness,[4],['Thank you for the invitation .'],['no-context']
tr_2400,5,A,1,It ' s my pleasure .,happiness,[4],[],['inter-personal']
tr_2400,5,A,2,Can I get you another glass of champagne ?,happiness,[4],[],['inter-personal']
tr_2400,6,B,1,"Yes , I ' d love another glass .",happiness,"[2, 5]",[],['hybrid']
tr_2400,6,B,2,You ' re a wonderful host .,happiness,"[2, 5]",[],['hybrid']
tr_2400,6,B,3,Thank you for everything .,happiness,"[2, 5]",[],['hybrid']
tr_2400,7,A,1,It ' s my pleasure having you here .,happiness,[6],[],['inter-personal']
tr_6005,1,A,1,"Hello , Mr .",neutral,[],[],[]
tr_6005,1,A,2,Green .,neutral,[],[],[]
tr_6005,1,A,3,This is Lin Tong .,neutral,[],[],[]
tr_6005,1,A,4,How are you ?,neutral,[],[],[]
tr_6005,2,B,1,"Hi , Mr .",neutral,[],[],[]
tr_6005,2,B,2,Lin .,neutral,[],[],[]
tr_6005,2,B,3,I am leaving tomorrow and I am just packing .,neutral,[],[],[]
tr_6005,3,A,1,"Oh , sorry to interrupt you .",sadness,[3],[],['no-context']
tr_6005,3,A,2,But I am calling to say goodbye to you .,sadness,[3],[],['no-context']
tr_6005,3,A,3,"I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting .",sadness,[3],"['I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting .']",['no-context']
tr_6005,4,B,1,"It doesn't matter , Mr .",neutral,[],[],[]
tr_6005,4,B,2,Lin .,neutral,[],[],[]
tr_6005,4,B,3,I can understand .,neutral,[],[],[]
tr_6005,4,B,4,I know you are always very busy .,neutral,[],[],[]
tr_6005,4,B,5,Work must come first .,neutral,[],[],[]
tr_6005,5,A,1,Thanks a lot .,neutral,[],[],[]
tr_6005,5,A,2,You have been here for almost three weeks .,neutral,[],[],[]
tr_6005,5,A,3,How time flies !,neutral,[],[],[]
tr_6005,6,B,1,Yes .,happiness,[6],[],['no-context']
tr_6005,6,B,2,And I would like to convey my thanks to you for your help during my stay here in Nanjing .,happiness,[6],['And I would like to convey my thanks to you for your help during my stay here in Nanjing .'],['no-context']
tr_6005,7,A,1,It is our pleasure .,happiness,"[6, 7]",[],"['no-context', 'inter-personal']"
tr_6005,7,A,2,It has been a great pleasure to work with you .,happiness,"[6, 7]",['It has been a great pleasure to work with you .'],"['no-context', 'inter-personal']"
